Province.State,Confirmed,Deaths
Arizona,2,0
California,51,1
Florida,4,0
Georgia,2,0
Illinois,5,0
Massachusetts,2,0
Nevada,1,0
New Hampshire,2,0
New Jersey,2,0
New York,23,0
North Carolina,1,0
Oregon,3,0
Rhode Island,2,0
Tennessee,1,0
Texas,4,0
Washington,70,11
Wisconsin,1,0
