Province.State,Confirmed,Deaths
Arizona,2,0
California,25,0
Florida,3,0
Georgia,2,0
Illinois,4,0
Massachusetts,2,0
New Hampshire,2,0
New York,2,0
North Carolina,1,0
Oregon,3,0
Rhode Island,2,0
Texas,1,0
Washington,27,7
Wisconsin,1,0
