Province.State,Confirmed,Deaths
Arizona,1,0
California,21,0
Florida,2,0
Illinois,4,0
Massachusetts,1,0
New Hampshire,1,0
New York,1,0
Oregon,3,0
Rhode Island,2,0
Texas,1,0
Washington,18,6
Wisconsin,1,0
