Province.State,Confirmed,Deaths
Arizona,5,0
California,98,1
Colorado,8,0
Connecticut,1,0
Florida,11,2
Georgia,5,0
Hawaii,1,0
Illinois,7,0
Indiana,2,0
Kansas,1,0
Kentucky,1,0
Maryland,5,0
Massachusetts,24,0
Minnesota,1,0
Missouri,1,0
Nebraska,1,0
Nevada,4,0
New Hampshire,6,0
New Jersey,5,0
New York,106,0
North Carolina,2,0
Oklahoma,1,0
Oregon,12,0
Pennsylvania,6,0
Rhode Island,3,0
South Carolina,2,0
Tennessee,3,0
Texas,12,0
Utah,1,0
Vermont,1,0
Virginia,2,0
Washington,128,18
Wisconsin,1,0
