Province.State,Confirmed,Deaths
Arizona,3,0
California,59,1
Colorado,4,0
Florida,4,0
Georgia,3,0
Illinois,5,0
Indiana,1,0
Kentucky,1,0
Maryland,3,0
Massachusetts,7,0
Minnesota,1,0
Nebraska,1,0
Nevada,2,0
New Hampshire,2,0
New Jersey,2,0
New York,36,0
North Carolina,2,0
Oregon,3,0
Pennsylvania,2,0
Rhode Island,2,0
Tennessee,1,0
Texas,5,0
Washington,83,13
Wisconsin,1,0
