Province.State,Confirmed,Deaths
Arizona,5,0
California,82,1
Colorado,8,0
Connecticut,2,0
Florida,8,0
Georgia,6,0
Hawaii,1,0
Illinois,6,0
Indiana,1,0
Kentucky,1,0
Maryland,3,0
Massachusetts,7,0
Minnesota,1,0
Nebraska,1,0
Nevada,2,0
New Hampshire,2,0
New Jersey,4,0
New York,76,0
North Carolina,2,0
Oklahoma,1,0
Oregon,5,0
Pennsylvania,2,0
Rhode Island,3,0
South Carolina,2,0
Tennessee,1,0
Texas,9,0
Utah,1,0
Washington,107,16
Wisconsin,1,0
